customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7606,Christopher Chapman,joneschristian@example.com,Malaysia,2022-03-21,Standard,9520.11
7607,Courtney Abbott,gary98@example.net,Moldova,2020-08-04,Standard,9232.43
7608,Ian Marshall,bernard95@example.net,Guam,2024-02-03,Standard,5417.67
7609,Scott Mahoney,morganjohn@example.com,Vietnam,2024-06-20,Basic,3814.29
7610,Tiffany Morrison,markleonard@example.net,Grenada,2020-03-15,Standard,2397.22
7611,Brittney Burgess,glenn23@example.org,Marshall Islands,2020-10-13,Basic,7098.35
7612,Scott Roth,kendra04@example.org,Lesotho,2023-12-12,Premium,108.20
7613,Isabella Burns,stephanie65@example.com,Isle of Man,2024-11-30,Standard,2062.91
7614,Dan Lopez,jsmith@example.net,Thailand,2025-01-22,Standard,5095.85
7615,Valerie Howard,ymurray@example.org,Samoa,2022-11-06,Basic,4165.74
7616,Dr. Andrea Wood,warejustin@example.com,Tokelau,2020-06-29,Standard,494.58
7617,Briana Randall,anthony29@example.net,Singapore,2021-07-27,Premium,5930.25
7618,Roberto Wells,xharper@example.com,Togo,2021-04-21,Standard,1007.90
7619,Clifford Berry,jose17@example.org,Somalia,2020-08-14,Basic,9308.61
7620,Joseph Anderson,davidpatel@example.org,Iraq,2024-03-12,Basic,3316.26
7621,Michael Hobbs,yhernandez@example.org,Samoa,2020-12-27,Standard,9741.91
7622,Tiffany Figueroa,reevesbecky@example.org,Hungary,2021-03-01,Standard,2171.40
7623,Nancy Hill,pwilson@example.org,Uruguay,2024-05-13,Standard,4292.84
7624,Lisa Smith,alexandria26@example.com,Andorra,2025-04-18,Premium,5186.27
7625,Kristin Leonard,haynesandrea@example.net,Faroe Islands,2021-06-28,Standard,7823.11
7626,Eric Johnson,xsoto@example.org,Argentina,2021-08-07,Standard,1880.18
7627,James Allen,bgarrison@example.com,Vietnam,2024-03-22,Basic,2975.41
7628,George Kelley,hensleyrickey@example.net,Zambia,2024-03-18,Basic,3682.45
7629,Laura Hammond,richardmoran@example.net,Saint Barthelemy,2021-09-05,Premium,5475.37
7630,Dawn Townsend,mkhan@example.net,Central African Republic,2020-04-02,Standard,1273.68
7631,Amanda Kirby,wwhite@example.com,Bolivia,2020-12-19,Standard,4779.67
7632,John Carter DVM,amandadawson@example.com,Angola,2022-04-06,Premium,9130.46
7633,Carlos Gonzalez,millerlogan@example.net,Burkina Faso,2021-11-15,Basic,6812.67
7634,Jason Mercado,brandon54@example.org,United Arab Emirates,2020-05-10,Premium,8578.43
7635,Troy Soto,bishopdaniel@example.com,Ghana,2022-06-19,Standard,3952.18
7636,Amber Jackson,bradarmstrong@example.net,Benin,2023-04-20,Standard,5985.16
7637,Madeline Martin,lauren14@example.org,Egypt,2021-10-01,Premium,6295.77
7638,James Cruz,olee@example.com,Malta,2021-10-20,Premium,2949.28
7639,Stephen Morgan,qtaylor@example.org,Australia,2022-11-11,Premium,1378.00
7640,Brittany Robertson,briansimon@example.net,Qatar,2023-08-31,Basic,3952.87
7641,Nicole Robertson,kelly66@example.org,Northern Mariana Islands,2021-01-04,Standard,4637.82
7642,Robert Spencer,irichard@example.org,Zimbabwe,2025-07-07,Standard,3719.65
7643,Jean Wagner,perkinselizabeth@example.com,Burkina Faso,2023-02-09,Basic,7664.46
7644,Kevin Palmer,cobbkevin@example.net,United States Virgin Islands,2022-06-24,Premium,8092.62
7645,Paul Schneider,hjohnson@example.org,Barbados,2023-02-05,Premium,5340.41
7646,Jaime Stevens,weberkathy@example.org,Eritrea,2023-12-19,Standard,9589.07
7647,David Monroe,mrobles@example.net,Montserrat,2024-02-11,Premium,4877.25
7648,Billy Moses,campbellnicholas@example.net,Reunion,2023-03-07,Basic,5458.26
7649,Lawrence Elliott,amorris@example.org,Tunisia,2025-02-15,Standard,6167.87
7650,Justin Stevenson,jacqueline75@example.net,Indonesia,2024-12-03,Standard,1978.16
7651,Peter Williams DDS,ylee@example.com,Yemen,2021-03-19,Premium,5699.48
7652,Jamie Morris,brendajackson@example.com,United States of America,2025-06-22,Basic,9309.24
7653,Kent Velasquez,joneskaylee@example.org,Tonga,2022-07-21,Standard,6471.70
7654,Jorge Flores,steven38@example.net,Seychelles,2021-06-09,Standard,6809.17
7655,Terry Wallace,kayla65@example.com,Togo,2025-10-01,Premium,1521.59
7656,Rachel Meadows,christopher78@example.net,Hong Kong,2021-02-08,Standard,6038.95
7657,Mr. Jose Mata,amanda88@example.org,Bosnia and Herzegovina,2025-02-08,Standard,5071.61
7658,Richard Cruz,jessica73@example.org,Tanzania,2025-09-14,Basic,454.98
7659,James Coleman,fitzgeraldalyssa@example.net,Puerto Rico,2022-05-07,Standard,1267.41
7660,April Serrano,patricia26@example.org,Georgia,2025-02-02,Standard,1434.83
7661,Sarah Nguyen,matthewmendez@example.org,Mozambique,2022-12-02,Standard,7448.83
7662,Natalie Smith,cramirez@example.org,Georgia,2020-11-18,Premium,7587.60
7663,Jasmine Arnold,bwalker@example.org,Faroe Islands,2022-05-04,Standard,2425.09
7664,Alan Castro,pamela43@example.com,Saint Pierre and Miquelon,2023-12-17,Standard,4260.96
7665,John Clark,ghenson@example.net,Lithuania,2020-09-20,Basic,7141.09
7666,Brandon Stewart,bassstacy@example.com,Sri Lanka,2021-11-15,Standard,7024.68
7667,Jessica Olson,greensamantha@example.net,Dominica,2022-12-25,Standard,8399.19
7668,Jason Valdez,adamcombs@example.com,Cote d'Ivoire,2021-02-27,Standard,6739.61
7669,Valerie Jackson,ydiaz@example.org,Seychelles,2023-08-13,Basic,8334.76
7670,Christina Wilkins,wrightbrian@example.net,Sao Tome and Principe,2021-08-19,Standard,1311.32
7671,Brandon Rogers,stevensonjessica@example.com,Slovenia,2021-08-22,Standard,1058.20
7672,Ann Gonzalez,ygarrett@example.com,Brunei Darussalam,2025-07-20,Standard,5474.57
7673,Wayne Hamilton,kstone@example.com,Bosnia and Herzegovina,2024-06-08,Standard,8358.96
7674,Steven Myers,yphelps@example.net,Saudi Arabia,2025-03-15,Basic,1024.83
7675,Alexandra White,teresa48@example.org,Andorra,2020-03-05,Standard,6376.74
7676,Chase May,gibsonisaac@example.org,Wallis and Futuna,2024-02-12,Standard,9035.53
7677,Whitney Robles,taylormegan@example.com,Iraq,2022-01-10,Premium,5151.97
7678,Jonathan Phillips,laura63@example.net,Italy,2020-03-31,Standard,6881.84
7679,Paul Johnson,gwilson@example.net,Singapore,2023-12-09,Standard,7738.13
7680,Caitlin Jones,ihall@example.net,Brunei Darussalam,2023-02-15,Premium,3009.13
7681,Stephen Jackson,johnanderson@example.org,Bulgaria,2020-12-31,Standard,7928.55
7682,Peter Sanchez,suzanne78@example.com,Guyana,2025-12-16,Standard,7726.10
7683,Ricky Johnson,rossthomas@example.net,Gambia,2025-06-05,Basic,9947.28
7684,Jennifer Adams,vasquezlisa@example.com,Guadeloupe,2021-06-17,Basic,344.44
7685,Kiara Campbell,smithchristopher@example.com,Myanmar,2020-12-27,Premium,8441.67
7686,Michael Stephens,brookscody@example.net,Paraguay,2021-10-26,Basic,5465.85
7687,Christopher Hernandez,lhenry@example.org,Saint Pierre and Miquelon,2023-05-14,Standard,3156.00
7688,Wyatt Green,johnsonrachael@example.net,Lebanon,2020-05-19,Premium,64.68
7689,John Ashley,sarahlane@example.net,Reunion,2024-01-16,Basic,2155.22
7690,Lauren Jennings,amy82@example.org,Somalia,2022-11-23,Premium,3079.85
7691,Alan Fields,jennifervazquez@example.org,Heard Island and McDonald Islands,2022-05-27,Standard,3756.11
7692,Jeffrey Davis PhD,jeffkim@example.org,Falkland Islands (Malvinas),2020-12-21,Standard,7508.76
7693,Joe Gibson,nwong@example.com,Libyan Arab Jamahiriya,2020-04-15,Standard,3128.69
7694,Terry Howard,matthewrichard@example.org,Indonesia,2020-12-23,Standard,7898.72
7695,Sarah Willis,robinsonbenjamin@example.org,Swaziland,2020-02-02,Standard,2463.62
7696,Robert Morris,ashley07@example.com,Jamaica,2021-06-18,Standard,5679.17
7697,Rose Willis,anthonycharles@example.com,Central African Republic,2023-01-29,Basic,7510.74
7698,Paul Campbell,qwright@example.net,Equatorial Guinea,2021-10-24,Standard,363.31
7699,Timothy Mitchell,nsheppard@example.org,Guyana,2023-06-21,Standard,3553.90
7700,Anne Drake,josephjohnson@example.org,South Africa,2020-04-11,Premium,4953.60
7701,Ray Higgins,anthonybarker@example.net,Lao People's Democratic Republic,2022-11-09,Basic,3095.49
7702,Randall Vasquez,carol75@example.net,Haiti,2022-09-26,Standard,1488.12
7703,Michael Fox,jason35@example.org,New Caledonia,2022-09-02,Basic,5983.35
7704,Sandra Smith,andrew51@example.org,British Indian Ocean Territory (Chagos Archipelago),2020-05-28,Basic,8571.43
7705,Cody Bates,denisedaniel@example.net,El Salvador,2021-05-30,Basic,185.28
7706,Ashley Stein,kevin11@example.net,Ukraine,2020-03-23,Premium,1954.62
7707,Justin Morgan,,Moldova,2020-07-03,Premium,1371.15
7708,David Brock,davidgarcia@example.net,Bermuda,2020-03-07,Premium,797.48
7709,Jeffrey Lopez,pattersontrevor@example.net,Algeria,2022-07-21,Basic,5621.62
7710,Zachary Little,cjohnson@example.com,Myanmar,2025-03-31,Standard,2514.75
7711,Christopher Campbell,djenkins@example.net,South Africa,2024-04-15,Basic,1862.12
7712,Yesenia Rubio,ymoore@example.net,Indonesia,2022-01-14,Basic,7296.29
7713,Mason Bradshaw,timothy63@example.net,Belarus,2025-04-22,Standard,1225.36
7714,Ralph Watts,plewis@example.net,Burundi,2021-04-21,Standard,2864.36
7715,William Thomas PhD,daniel61@example.net,Sri Lanka,2023-03-06,Premium,623.42
7716,Justin Mcgee,stephen57@example.net,Cape Verde,2025-10-27,Premium,6176.72
7717,Jason Fitzgerald,rking@example.org,Solomon Islands,2021-09-13,Standard,60.94
7718,Michelle Gaines,gpark@example.com,Bouvet Island (Bouvetoya),2021-12-18,Basic,1242.23
7719,Steven Dunlap,james66@example.org,Burkina Faso,2024-05-09,Basic,9235.64
7720,Susan Patrick,malonejill@example.net,Algeria,2024-09-15,Standard,8608.64
7721,Gabriel Kelly Jr.,josephgonzalez@example.net,Costa Rica,2020-03-03,Standard,5653.46
7722,Alex Lawson,laurajones@example.net,South Africa,2025-05-09,Standard,8512.09
7723,Alexa Gonzalez DDS,joy05@example.net,Philippines,2020-06-21,Standard,7203.32
7724,Michael Carpenter,edwardsjoseph@example.net,Liberia,2021-10-19,Standard,2331.53
7725,Olivia Mcdonald,cummingskatie@example.com,Maldives,2025-07-24,Premium,1731.44
7726,Mrs. Danielle Watson,dwilliams@example.com,Bosnia and Herzegovina,2024-05-15,Standard,8620.06
7727,Steven Nicholson,randyflynn@example.com,Guernsey,2023-12-11,Standard,5640.68
7728,Jeffrey Dawson,kingshannon@example.org,Peru,2024-02-14,Basic,1789.85
7729,David Carey,carol44@example.com,Tunisia,2020-06-22,Standard,9994.19
7730,Kathleen Ross,karen60@example.org,Russian Federation,2024-12-20,Basic,8896.31
7731,Victoria Hall,aruiz@example.com,Bouvet Island (Bouvetoya),2021-06-25,Standard,6341.72
7732,Jeffrey Mack,joseph15@example.net,Lao People's Democratic Republic,2021-09-16,Standard,3861.34
7733,Patrick Williams,kwhitaker@example.com,Colombia,2021-11-25,Basic,1586.16
7734,Scott Garcia,coledaniel@example.com,Italy,2025-01-10,Premium,9817.69
7735,Kenneth Underwood,stephensonmichael@example.org,Western Sahara,2020-06-22,Basic,9684.20
7736,Barbara Johnson,brownrandy@example.net,Libyan Arab Jamahiriya,2022-12-20,Standard,8198.89
7737,Jordan Flores,audreymedina@example.com,Liechtenstein,2023-11-19,Standard,8379.51
7738,Kathryn Kennedy,haleymichael@example.org,Holy See (Vatican City State),2025-11-21,Basic,1590.63
7739,Laura Jackson,nreynolds@example.net,Papua New Guinea,2025-06-29,Premium,8560.50
7740,Jeffrey Hendricks,matthewcamacho@example.org,El Salvador,2021-06-17,Basic,1224.12
7741,Steve Ramos,imyers@example.org,Azerbaijan,2021-02-01,Premium,657.17
7742,Kendra Coleman,john07@example.com,United States of America,2021-08-13,Basic,7329.19
7743,Heather Garcia,dennismcfarland@example.org,Iran,2021-03-02,Premium,1971.57
7744,Amanda Stein,jennifer59@example.com,Serbia,2020-03-14,Basic,4016.90
7745,Alexandra Perry,fosterlynn@example.com,Algeria,2023-09-13,Standard,5477.47
7746,Becky Payne,boothisaiah@example.net,Latvia,2020-09-23,Premium,2723.13
7747,Michael Smith,odavis@example.org,Niger,2020-07-31,Standard,5620.84
7748,Rebecca Ross,ryanmichael@example.org,Ireland,2021-11-23,Standard,5710.63
7749,Alice Horton,svargas@example.org,Holy See (Vatican City State),2024-07-24,Premium,156.64
7750,Heather Valdez,yrobbins@example.org,American Samoa,2024-07-22,Premium,8628.49
7751,James Davidson,brianna82@example.com,Guernsey,2023-01-24,Standard,8349.58
7752,Valerie Tucker,qbuck@example.com,Martinique,2020-11-30,Premium,6714.33
7753,Stephanie Underwood,icisneros@example.net,Malawi,2024-11-23,Basic,3257.28
7754,David Francis,ricardofigueroa@example.com,Kiribati,2020-10-29,Standard,2066.61
7755,Michael Frazier,kimberly37@example.com,Congo,2024-03-14,Basic,5319.08
7756,Wesley Walsh,scottmargaret@example.net,Ecuador,2025-06-29,Standard,2938.85
7757,Nancy Kim,leonardtiffany@example.org,Madagascar,2022-10-14,Basic,2597.38
7758,Leslie Greer,etaylor@example.org,Saint Kitts and Nevis,2021-05-06,Basic,3516.97
7759,Austin Lambert,whiteamy@example.org,Burkina Faso,2024-12-25,Premium,5439.36
7760,Mitchell Chambers,ilittle@example.net,Georgia,2022-06-08,Standard,5082.24
7761,Daniel Lamb,rward@example.net,Micronesia,2025-01-10,Standard,1933.42
7762,Brianna Nelson,griffinchristine@example.com,Kazakhstan,2020-10-25,Premium,3200.47
7763,Emily Hernandez,mark48@example.org,Albania,2024-04-04,Standard,4212.84
7764,Alejandro Martin,rebekahgonzalez@example.com,Cocos (Keeling) Islands,2020-08-28,Basic,1792.45
7765,Courtney Lawson,sarah87@example.net,Norfolk Island,2025-08-23,Basic,480.71
7766,Kelly Ware,tranmatthew@example.net,Canada,2020-03-25,Standard,6166.67
7767,Larry Tate,edwin36@example.org,Belgium,2020-02-19,Basic,3341.01
7768,Eric Moses,uberry@example.net,Pitcairn Islands,2022-01-24,Standard,3041.02
7769,Robert Cole,richardsonmichael@example.org,American Samoa,2024-07-16,Standard,2428.89
7770,Michael Stuart,ewalker@example.com,Thailand,2021-10-14,Standard,906.45
7771,Matthew Floyd,juliemorris@example.org,Djibouti,2024-01-10,Standard,9744.33
7772,Danielle Davis,shannonbrown@example.com,South Georgia and the South Sandwich Islands,2023-02-27,Basic,1242.77
7773,Kristen Buck,truiz@example.org,Venezuela,2025-03-23,Basic,2909.47
7774,Kathleen Herrera,gstevens@example.net,Azerbaijan,2024-10-13,Basic,7510.98
7775,Mr. Tony Scott MD,danielmorrison@example.org,Tonga,2020-11-05,Standard,8659.70
7776,Jeffrey Harmon,nhowell@example.net,Mozambique,2023-06-22,Standard,6916.99
7777,David Barnes,kristenmiller@example.net,Saint Vincent and the Grenadines,2023-11-03,Standard,3817.75
7778,Alexander Romero,davidbenson@example.org,Chad,2024-11-16,Standard,9345.34
7779,Ian Lewis,drewthompson@example.net,Sudan,2023-08-24,Standard,4208.45
7780,Gregory Smith,nathan29@example.com,Niue,2020-02-21,Basic,9294.34
7781,Benjamin Fernandez,paulortiz@example.com,Mozambique,2022-03-05,Standard,9263.00
7782,Steven Hutchinson,qreed@example.org,United States Virgin Islands,2020-08-21,Premium,2045.99
7783,James Watkins,daniel80@example.net,Armenia,2020-07-13,Premium,3550.58
7784,Alyssa Brown,danielcolon@example.org,Moldova,2024-08-29,Basic,5494.78
7785,Jeffrey Conrad,stacy25@example.com,Uganda,2022-08-11,Standard,7258.20
7786,Daniel Barker,lloydlisa@example.net,Canada,2025-08-04,Standard,4870.79
7787,Kelly Leonard,lisa81@example.org,Malaysia,2024-05-01,Standard,2353.77
7788,Jamie Gregory,lucerodavid@example.org,Haiti,2021-07-27,Basic,3958.94
7789,Alicia Warren,ywilson@example.com,Turkmenistan,2023-07-03,Standard,9528.54
7790,Rachel White,pjohnson@example.com,Turkmenistan,2024-12-19,Premium,5747.80
7791,Marie Duncan,arielhicks@example.net,Montenegro,2025-01-30,Basic,3380.86
7792,Sandra Khan,jessicalopez@example.com,Uganda,2025-02-23,Standard,207.29
7793,Cynthia Ruiz,kenneth06@example.com,Ireland,2025-09-21,Standard,7595.01
7794,Nicole Kelly,xgarcia@example.net,Luxembourg,2020-08-25,Basic,77.84
7795,Victoria Williams,stephensanthony@example.com,Dominica,2024-07-14,Premium,6897.46
7796,Christopher Torres,wagnerjoshua@example.org,Puerto Rico,2021-10-20,Premium,7677.05
7797,Carol Maxwell,leondenise@example.com,Saint Barthelemy,2025-03-13,Premium,504.49
7798,Steven Murray,millergregory@example.com,Canada,2023-03-24,Standard,3499.04
7799,Mr. Brett Tran MD,ethancolon@example.org,Estonia,2024-09-14,Standard,1687.78
7800,Antonio Salazar,hjohnson@example.com,Egypt,2023-04-28,Basic,6799.48
7801,Derrick Hernandez,chuff@example.com,Myanmar,2024-05-08,Standard,1749.52
7802,Stephanie Hill,pittsmark@example.net,Antigua and Barbuda,2022-04-20,Basic,9549.93
7803,Jessica Hudson,jessica82@example.net,Cyprus,2020-12-06,Basic,2977.87
7804,Craig Ramirez,timothyward@example.net,Trinidad and Tobago,2021-12-14,Premium,8981.64
7805,Mrs. Lindsey Gordon,riverasydney@example.com,Guyana,2020-11-20,Standard,3642.28
7806,Karen Sanchez,rodriguezbrian@example.com,Uruguay,2021-06-17,Premium,9218.75
7807,Sara Jimenez,cathysnyder@example.net,Bulgaria,2021-01-14,Basic,2734.81
7808,Hayley Thompson,jevans@example.net,United Arab Emirates,2025-09-18,Basic,3507.05
7809,Katherine Hill,daniel31@example.net,Pakistan,2023-06-14,Standard,3710.44
7810,Kathy Dean,btaylor@example.net,Hungary,2022-06-24,Standard,5876.58
7811,Michael Gonzalez,tyrone98@example.com,Georgia,2025-12-03,Standard,1568.50
7812,Julia Mcbride,richardellis@example.net,Ethiopia,2025-08-14,Basic,2820.93
7813,Sean Holland,kathryn52@example.org,Malawi,2024-08-23,Basic,8679.51
7814,Mary Collins,gina93@example.com,Mayotte,2025-07-11,Premium,7951.73
7815,Beth Lam,teresa42@example.net,Ghana,2020-11-12,Standard,6205.93
7816,Robert Barajas,bergpatrick@example.org,Serbia,2024-04-15,Standard,8369.10
7817,Samuel Pittman,martineileen@example.com,Armenia,2023-10-29,Premium,6113.45
7818,Carmen Schmidt,ali@example.net,Northern Mariana Islands,2025-11-11,Basic,115.03
7819,Noah Hall,perezrichard@example.org,Antigua and Barbuda,2025-05-07,Basic,6128.76
7820,Rachel Williams,russellelizabeth@example.org,North Macedonia,2025-11-17,Basic,9716.13
7821,Valerie Johnson,jimmysmith@example.net,Namibia,2021-01-24,Standard,7017.50
7822,Alexander Molina,sancheztaylor@example.net,Guam,2025-03-04,Basic,4512.78
7823,Daniel Bowen,jessicabrown@example.com,Peru,2023-07-21,Basic,1671.68
7824,Kendra Gross,susanclark@example.com,Kiribati,2021-09-12,Basic,4117.28
7825,Lori Stein,alison00@example.net,Cambodia,2021-04-04,Standard,5549.68
7826,Colleen Bush,kimberly29@example.net,Moldova,2024-06-01,Standard,5271.22
7827,Corey Curry,melissa58@example.org,Armenia,2025-04-01,Basic,4240.69
7828,Robert Suarez,fdodson@example.org,Australia,2024-08-10,Standard,7464.52
7829,April Cole,martinezjoseph@example.com,Bouvet Island (Bouvetoya),2024-09-22,Premium,9923.06
7830,Alex Miller,zreed@example.com,Ukraine,2020-07-10,Premium,4912.47
7831,Shawn Fry,jhall@example.net,United States of America,2022-08-16,Premium,6458.33
7832,Melissa Blanchard,johnsonsusan@example.org,Equatorial Guinea,2022-07-23,Basic,648.65
7833,Michael Harrison,melinda36@example.org,Sri Lanka,2025-03-13,Standard,8164.84
7834,Joanna Gardner,alexandra15@example.net,Oman,2025-01-18,Basic,8999.16
7835,Cindy Harrell,williamselizabeth@example.com,Greece,2025-07-04,Basic,5347.17
7836,Joseph Horton,anitalewis@example.net,Antigua and Barbuda,2023-06-13,Standard,8066.75
7837,Amy Green,ronaldmyers@example.org,Turkey,2020-01-20,Standard,9914.10
7838,Rose Kidd,tracey90@example.net,Seychelles,2021-07-27,Basic,5882.39
7839,Andrea Aguirre,jenniferstrickland@example.org,Antigua and Barbuda,2023-05-18,Standard,8684.77
7840,William Smith,cynthiaedwards@example.net,Iceland,2024-05-29,Standard,2229.55
7841,George Tapia,williamaguilar@example.net,Moldova,2020-01-10,Standard,2772.03
7842,Thomas Thompson,markbeck@example.net,Congo,2020-09-15,Standard,6014.30
7843,Brian Davies,shirleymoore@example.com,Brunei Darussalam,2022-12-10,Standard,568.24
7844,Bryan Bullock,lorihunter@example.org,Antigua and Barbuda,2025-06-02,Standard,9925.55
7845,Mark Johnson,stephaniecollins@example.org,Cambodia,2023-11-13,Standard,3367.12
7846,Erin Howard,pmccoy@example.org,Korea,2024-08-29,Standard,2941.31
7847,Nicole Adams,cynthiaterry@example.net,United States Virgin Islands,2025-09-16,Premium,4577.35
7848,Alexander Chavez,erica44@example.net,Suriname,2023-06-14,Standard,3299.97
7849,Mary Williams,laurie85@example.org,Vietnam,2023-10-29,Premium,6010.11
7850,Jacob Esparza,monteswendy@example.org,Svalbard & Jan Mayen Islands,2021-08-31,Standard,9569.37
7851,David Smith,gonzaleswilliam@example.org,Iceland,2020-10-01,Standard,9029.34
7852,Jessica Duncan,jason92@example.org,Niue,2020-07-04,Premium,5512.05
7853,Dr. Sharon Berger,erin18@example.org,Chile,2024-10-31,Standard,195.57
7854,Alex Frazier,april38@example.com,Ghana,2023-12-09,Standard,1078.11
7855,Nicholas Patterson,moorejorge@example.com,British Indian Ocean Territory (Chagos Archipelago),2024-07-31,Standard,456.49
7856,Austin Whitehead,denise31@example.com,Mali,2024-03-10,Standard,5442.40
7857,Tracy Shaw,johnsongregory@example.net,Poland,2021-02-13,Premium,3982.19
7858,Crystal Cole,pherrera@example.com,Macao,2022-07-19,Premium,5270.42
7859,Robert Jacobson,jessicaoneal@example.org,Djibouti,2020-02-13,Basic,3396.49
7860,Dr. Garrett Martinez Jr.,lawsoncolleen@example.net,Niger,2021-11-20,Basic,3146.56
7861,Jackie Webb,parkershannon@example.com,Cameroon,2025-08-23,Premium,3362.06
7862,Amber Hall,ihoffman@example.org,Belize,2023-07-10,Premium,1301.97
7863,Lauren Barry,deborahwilkins@example.org,Burkina Faso,2024-02-05,Standard,6846.31
7864,Cynthia Martin,mgraham@example.com,Bouvet Island (Bouvetoya),2024-03-23,Standard,1115.70
7865,Blake Cohen,christine07@example.org,Holy See (Vatican City State),2020-09-29,Standard,5187.46
7866,Zoe Davidson,markbeasley@example.com,Grenada,2023-11-15,Premium,462.71
7867,Amber Johnson,andrew44@example.net,Saint Pierre and Miquelon,2023-03-19,Basic,4396.49
7868,Kenneth Cohen,brian52@example.net,Argentina,2020-06-22,Premium,7225.14
7869,Diana Salazar,johnsonjoseph@example.net,Tuvalu,2021-01-21,Standard,6708.47
7870,Martha Garcia,gailallen@example.net,Germany,2022-12-08,Standard,3427.67
7871,Daniel Hood,huntpatricia@example.net,Hungary,2024-12-21,Standard,1405.18
7872,Matthew Williams,thomasmurphy@example.org,Israel,2021-04-13,Basic,3388.70
7873,Kara Roth,miawarren@example.org,Iceland,2021-09-13,Basic,6106.97
7874,Andrea Walters,hooperbrendan@example.org,Libyan Arab Jamahiriya,2020-08-31,Standard,9671.53
7875,Victoria Silva,james31@example.net,Honduras,2024-10-23,Basic,4407.43
7876,Carla Carpenter,chavezjames@example.net,Paraguay,2025-09-25,Standard,7173.06
7877,Lorraine Davidson,santoskevin@example.org,Venezuela,2022-08-11,Basic,1239.58
7878,Matthew Oconnell,curtisscott@example.org,Nigeria,2022-10-27,Premium,8328.70
7879,Debra Carpenter,richard16@example.com,Canada,2024-05-03,Standard,9938.72
7880,Laura Ferguson,john40@example.net,Monaco,2025-04-28,Basic,6546.94
7881,Kristi Crawford,cray@example.org,Uruguay,2023-04-05,Premium,943.91
7882,Pamela Webb,jgonzalez@example.com,French Guiana,2023-09-14,Basic,930.74
7883,Emily Yu,ysherman@example.org,Saint Barthelemy,2023-08-13,Standard,2835.95
7884,Jennifer Bell,robinsontoni@example.com,Trinidad and Tobago,2022-11-25,Basic,4198.37
7885,Adrian Patterson DDS,brandyweber@example.net,Lebanon,2024-09-22,Basic,8212.66
7886,Janice Adams,pdickson@example.net,Bulgaria,2025-08-03,Standard,1338.17
7887,William Mcgee,dennis70@example.com,Kenya,2021-05-04,Basic,5615.80
7888,Michele Price,vlong@example.org,Moldova,2024-01-02,Standard,3647.52
7889,Edward Jones,pcastro@example.org,Micronesia,2021-05-25,Premium,2686.44
7890,Jonathan Bowen,kristopher67@example.net,Niger,2022-01-16,Premium,1990.14
7891,Jeffrey Doyle,elliskevin@example.org,Bouvet Island (Bouvetoya),2020-05-04,Standard,9016.55
7892,Nathan Ortiz,dsmith@example.net,Kenya,2023-02-03,Premium,9321.44
7893,John Brennan,alexis72@example.net,Tokelau,2024-07-18,Basic,1524.57
7894,Christine Becker,millersusan@example.com,Estonia,2020-10-01,Standard,6497.02
7895,Charles Ford,ralph90@example.com,Puerto Rico,2023-03-26,Standard,8639.37
7896,Megan Bishop,wayne23@example.com,Tuvalu,2021-02-17,Standard,7175.92
7897,Vicki Moore,patricialee@example.net,Mongolia,2024-11-23,Standard,4658.20
7898,Kelly Young,williamramirez@example.org,Brunei Darussalam,2023-12-07,Basic,206.81
7899,Ronnie Keller,christymiller@example.net,Gibraltar,2024-11-09,Standard,3616.39
7900,Nathan Bentley,jason82@example.org,Tajikistan,2025-03-29,Basic,1484.66
7901,Travis Meyer,deborahsmith@example.net,Benin,2021-12-08,Standard,3487.94
7902,Courtney Hunter,figueroaangela@example.net,Korea,2023-09-17,Standard,9547.30
7903,Tiffany Espinoza,edwardsanthony@example.net,Mayotte,2024-06-04,Standard,6800.64
7904,Michael Ortiz,xgregory@example.net,El Salvador,2024-01-17,Basic,5258.15
7905,Shawn Herman,shannon56@example.net,British Indian Ocean Territory (Chagos Archipelago),2023-06-02,Standard,3346.81
7906,Jeanette Saunders,gbruce@example.net,Tokelau,2020-12-09,Premium,6428.52
7907,Mrs. Morgan Rodriguez,ryan28@example.org,Burkina Faso,2024-11-22,Basic,2743.34
7908,Jason Lawson,kristine01@example.com,Monaco,2023-07-04,Standard,5081.43
7909,Brian Wolf,cmartin@example.net,Israel,2024-03-25,Standard,4792.67
7910,Jason Howard,reynoldschristopher@example.com,Colombia,2021-05-06,Basic,7912.10
7911,Jackie Farmer,maryrocha@example.net,Liechtenstein,2024-10-05,Standard,6436.35
7912,Rebecca Pierce,tranmelissa@example.net,Togo,2023-10-29,Standard,2801.75
7913,Mrs. Krista Jones,abigailwhite@example.org,Cote d'Ivoire,2023-01-30,Basic,8301.19
7914,Alan Hutchinson,ashley16@example.net,Falkland Islands (Malvinas),2025-09-23,Premium,8412.00
7915,Tammy Delgado,kennethmiller@example.org,Libyan Arab Jamahiriya,2020-02-05,Basic,6287.81
7916,Richard Perkins,hsummers@example.org,Antarctica (the territory South of 60 deg S),2020-10-30,Standard,770.85
7917,Andrew Carrillo,apatrick@example.org,Mayotte,2024-07-23,Basic,2862.13
7918,Robin Smith,robert99@example.org,Uzbekistan,2024-11-07,Standard,1729.22
7919,Mikayla Barnes,lovechristopher@example.net,Armenia,2023-01-28,Premium,2484.21
7920,Kevin Patterson,lorraine76@example.org,Mayotte,2020-03-18,Standard,5053.88
